index,smiles
7526,C1C2C3C45C16C17C89C%10%11C34C53C2%10C38C12C13C94C6(C15C%117C453)C13C45C67C89C%10%11OC%12%13C%14%15C%10%16C%12%14C%11(C%13%15%16)C%10%11C86C9%10C%117C16C24C356
7527,CC.CC12C34C56C7C5C75C63C36C51C15C27C12C18N9N%10C9%11N9OC%12%13C%14%15OC%10%16C(O%14)(C%12(O9)C%111C51C59C8(C473)C23C65C319)C%15%16%13
7528,C.ClC12C34C56OC78C5(C35OOC63C69OC%10%11C%12%13OOC%10%14N%12CC%136C%149C%116C17C24C356)C12C34SC56C37C41C13C82C12C57C632
7529,C.FC12C34C5(F)C36C37OC89OC8%10C18C1(C%11%12N%13OC%13%14C%13%15N%16OC%17(C%13%18OC%16C%18%17%15)C%14%11C54C3%12C34C5%11C9(F)C53C13C%10%11C843)C276
7530,CC12C3NC45C6(OC16C21CC31)C12C43N4C67C89OC%10%11C%12%13C%14%15OC%12%16C%10%12C8%10C8(C%14%17C%15%14C8%15C%168C%17%16C%10%14C8%15%16)C%13%12C8(C41C52C638)C%1197
7531,CC12CN3C(F)C1C31OC34N5C3(OC214)C12C34OC53C13C15N(C41C14C67OC18C1(N9N%10C%11%12N6C%116N%11N1C%11%12C%1096)C784)C523
7532,CC1C2N3C14C23C41C2(CO2)C12C13N4N5C16N1C6(C532)C12C13C56N7C89C%10%11OC%12%13N%10ON%12C%11%10C%138C%109C18C19C75C18C29C463
7533,C.C1C23C4C2C25C16C1C62C43C15C12C34N5C67C58C65C69OC%10%11C5(C5%12N(C351)C4%122)C%101C23N4C25C%11(C678)C31C12C43C94C56C31C462
7534,C1C2OC13N2N1C24N3C35C67OC28C29OC%10%11N%12OC%13%14N%15C%16%17C%15%13C%13(C%15%18C%19%20SC%19%21C%15%19N%20C%21%19%18)C%12%10C%14%16C%17%13C2%10N(C%119%10)C63C17C485
7535,ClC12C34C56N7ON8C9%10C%11%12C%13%14N%15OC%15%16C%139C%16%14C8%11C%108C7%12C87C89C1%10C31C58C4%10C93C26C713.S1C2C3C2C32C34C5C36C13C54C236
7536,ClC12N3C45CC4C54C35C1(OC13C67OC16C37C13C67C8(C9%10C%11%12OC9%13C%119C%11%14N%12C%11%12C%11%15C%16%17OC%16%11C%15%11C%13%15C%12%11C%10%15C%17%149)C16C387)C245
7537,C1CC23N4C56C12CC51C25OC78C9(N%10C3%11C46C%10%119)C13C71C46OC79C21C5(C473)C69C81C23N4C56N7C48C54C15C76C21C82C35C412
7538,CC1C23C4(C)CC56N7N5C58C9%10N%11C%12%13OC%14%15N%16C%12%17C%16%12C%16%18N%19C%20%21C%22%23OC%20%24C%22%16C%19%16C%24(C%23%12C%14%17%18)C%21%16C%12(C%11%13%15)C%11(C795)C%10(C62C143)C8%12%11
7539,CC1CC23C45CC67C89N1C41C4(C%10%11OC%10%12C%10%13C%14(F)C%15%16C%17%18OC%15%19C%17%16C%10%15C%11%12C%19%15C%14%18%13)C%10%11OC%12(C%13%14OC%13%15C%14%10C%15%114)C52C81C6%12C379
7540,BrC12C34C56OC78OC9%10C1%11C1%12C%13%14N%15C%16%17C%18C%19(C%20%21C%22C%23%24CC%16%20C%19%16C%22%19C%23%21C%24%19%16)C%16%19C%18%20C%15%13C%13%15C%20%14C21C9%12C%11(C%10(C753)C864)C%16%13C%17%19%15.N
7541,OC12CC34C56SC78OC9%10N%11C%12%13C%11%14C%12%11C%14(C%12%14C35C17C24C91C82C6%12C21%14)C12C%133C45C67N8N6C69C87C67C94C73C%103C54C%115C31C425
7542,FN1C23C45N6C78OC49C2(C24N%10C2%11C2%12C%10%13C%10%14C%13%15C2%10C%112C4%12C2%14%15)C62C75C45OC67CC%10C%11%12CC%13%14C4C4(C1%13C42C893)C65C%11%14C%107%12
7543,OC12NC3(N4CN4)C1C14OC2(F)C32C35N6C7(F)C1(C61C68C9%10C%11%12OC%11%13C%11%14OC%15%16C%11%17C%14%15C%16%17C6%11C7%13C36C1%11C81C%129C%1061)C452
7544,CC12C3C4N3C13C15CC67N8C69C6(N2C71C453)C91C23C45OC79C4%10C74C7%11C%12(OO%12)C%12%13C%14%15OC%12%16C%147C%15(C82C631)C%111C%16%13C9%10C541
7545,C.C1C23OC4NC4C45C2N2C46C24C6(C135)C12C35N6C37C38N9C%10%11N%12OOC%13%14C%12%15C%13%12C%13%16N%17C%103C%15%13C%12(C%17%14%16)C%118C74C93C61C352
7546,C.C1C23N4C12C12C45C14C51C45C46C78N9C%10%11C%12%13C%14%15OOC%14%16C%12%14C%12%17C%15%13C%14%13C%16%12C%10(C%10%12C9%14C74C47C%14%10C49C2(C15C38%12)C679)C%11%17%13.CC
7547,CCC12N3C45C36C37OC38CC81C27C41C52C34N5C37C38C9%10OC%11%12C%13(OOC%13%119)P9C%123C3%11C9%10C9%10C5%12C75C%127C62C41C59C37C8%10%11
7548,C1C2C3C24C2C15C16OC4(C47C89N%10C4%11C4%12OC%13(C%14%15OC%16%17C%14%18OC%184C4%14C%15%18C4%15C%164C%14%16C%17%15C%184%16)C87C%114C%127C%108C9%10C%134C87%10)C51C326
7549,FN1N2C34C25C32C36C14C31C3(C47C89N%10N%11C%12%13C%14(N%15C%16%17C%18C%16%19C%16%20NC%16%21C%18%16C%20%18NC%19%20C%15(C%18%20%16)C%17%21%14)C%12%14C%11%13C%14%11C%104N8C97%11)C52C613
7550,C1C23N4C56N7C89C1%10C21OC31C78C51C4(C691)C%101C23C14C21C25C67ON8C9%10C%11%12SN%13C6%11C86C79C6(C%13%102)C%125C341.NOCSO
7551,C123C45C16C17C28C34C23C49C2%10C42C34C91C48C%106C527.CC12OC34N5C16C1C7C1C7(C523)C46C12C34N5C67C38C61C13C56C41C62C783
7552,C1NC12CC1C34C15C21C32N3C26C27OC89C%10%11N%12C%13%14N%15C%13%16C%15(C%12%13C%12%15C%17%18OC%19%20C%14%21C%19%16C%13(C%20%17%12)C%18%21%15)C%10%12C%11%10C8%11C36C2(C79C%11%12%10)C451
7553,C1C23OC45CC26C27OC42C62C46C89OC%10%11C%12%13OC%10(N8C4(C16C357)C9%112)C12C%123N%13C45N6C78C9%10N%11C9%12C43C%121C61C73C%118C13C5%102
7554,C.CC12CC34C15C16C78N2C29N7C7%10OC2%11C2%12N%13C%14%15N2C2%16C%12%17C%12%18C%19(Cl)C%14(C%19%14C%19%20SC%19%12C%20%14%18)C2(C%137C%102C98C%112C12C35C462)C%15%16%17
7555,C.FC12C34C56C78ON9C75C95C87C89C%10CC%11%12CC%11%13C%108C%12%13C96C36C14C13C24C1(C576)C43C12C34C56OC78N9C73C98C43C51C632
7556,CC1(C)CC23C45N6C47C48C9%10N(C%11%12OC%13%14C%15%16N%17C%18%19N%20N(C%20%15C%17%15C%17%20C%13%21C%16%17C%15%21%20)C%11%18C%12%19%14)C%11%12N9C%119N%11C94C%114C%127C68C24C35N1%10
7557,C.CC12OC34C1C31C24C23C45N6C78C6(C26C42C13C526)C12C73C45C6(C79OC7%10C7%11N%12C%13(C%14(F)N%15OC7%16C%15%13C%14%16%11)C%12%10C986)C14C325
7558,C1C2C13CC14C35C36C27C28OC9%10C%11%12N%13C%14%15C9%11C2(C82C%108C%129C5(C13C476)C289)C12C34C%135C%143C36C%157C31C51C72C62C35C46C24C13C654
7559,CC1CC23OC45N6OC47N4C89C%10(OC%11%12C%10%13C%10%14C%15%16C%17%18OC%19%20OC%21%22C%17%23C%19%15C%20%18C%23%15C%21%16C%22%15C%11%15C%12%10C%13%15%14)C68C96C45C74C15C24C356
7560,FC12C3(Cl)N4C56OC17C18OC9(C%10%11OC%12%13N%14C%12%10C%14%13C%1119)C19C4%10C3(N5C73C45OC67C46C4%11N5C46C73C%113CC34CC4)C%101C289
7561,C.CC1CC23C14NC15N6C47C48OC29C2(N1C21C2(Cl)C%10%11SC%12(C4%10C291)C%111C24N9C%10%11C9%13C29C%132C%13%14C%10(C%12%111)C%131C49C2%141)C68C537
7562,ClC1CCC1(I)C12N3C14C21C25N6C78N9C%10%11C%12%13C9(C%109C7%11C7%10C9%11C79C7%14C%10%11C%10%11C97C79C%14%15C%10%14C%117C%159%14)C%127C89C62C3%13C97C451.O
7563,C.FC12N3C45OC67C48C49C1%10N1C%11%12C%13%14SC%15%16CC%17%18OC%19(CC%19%17)C%18%13C%15(C%16%14%11)C%12%11C3%10C3(C1%114)C14C6%10C6%11C71C%106C16C4(C259)C81C3%116
7564,OC12CC3C4(O1)N1N5C67C48OC3(C128)C61C52C73OC34N3C56N7C89C7(C58C65C21C12C36C43C61C352)C91C23C45C16C21C34C651
7565,C1C2C3C4C15OC16C37C2C23C18C47C14C28C56OC25C31C41C34C67OC3(C63C46C34C38C21C53C684)C12C73C45C16C21C42C35C612
7566,CC12C3C45CCC46N(N15)C14C65C32C15C12OC13C15OC67C38C6(C73C16C25C463)C12C83C14C15C36C37C41C51C63C34C25C73C541
7567,FC12OC34N5C36CC6C3C67C8C36C13C87C53C1(Cl)C3(N5C36C37C89N%10OC%11(C8%12C%108C9%12C69C53C879)C35C67C%118C39C56C879)C241
7568,FC12OOC34C56N7N8C9%10C%11%12N5C35C13C7(C64C253)C91C%102C%113C45C%126C87C89C%10%11C%12%13OC%10%14C%12(C%13%10CC%10)C%14%11C8%10C38C72C%108C14C695
7569,OC12OC34C15C1C6C78N9ON%10C%11%12C%10%13C%10%14C%11%15C%11%16C(F)(C7%17C63C%17(C125)C984)C%12%11C%16%10C%13%14C%151C23C4(Cl)C56N7C58C65C46C7(C852)C631
7570,C1C2C3C14C21C25N6C47C64C36C72C14C61C23OC46N7C89C%10%11OC%12%13C%102C%113C4(C81C759)C61C%122C34SC56C37C%134C34C58C73C62C184
7571,CC12C34CC31C13C56C7N4C21SC71N5C24N6C56C37C38N9C2(F)C2%10C%11%12N%13C%14%15C43C%145C17C%156C13C98C%114C15C%132C51C%12%10C431.Cl
7572,CCC12CC13C21C2C14C21C34C12C13OC4(N5C67C58C5(C9%10N%11C9%12C%115C1%12%10)C68C47C14N5C67OC68C76C87C51C467)C14N5C31C542
7573,C.C.FC12C34C56N(C57OC58C9%10N7C7%11C9%12C9%13N%10C9%10C9%14C%15%16C%17%18OC%17%19C%15%17C%18%15C%18(C57C8%13C%11%12%18)C57C%19%17C%10(C%1695)C%15%147)C65C16C51C23C461
7574,O1C23SC24C25C16C41C24C27OC89C5%10C5C%11C%12%13C%14C%12%15C(C%11%13%15)C%11%12C5(C%14%11C8%12C614)C3%10C13C24C25C68C9%10C76C%108C67C12C41C62C35C172
7575,FC12C34N5C67OC89OC5%10C8(C65C96C8SC9%11C8C9C89C%116N6C8%11C69C7%115)C35C13C16C7(N8OC9%11C8%12N8C%124C89C2%111)C31C%106C751
7576,C1C2C3C12C12C4C35C43C46C51C21C32C43C14C1(C65C67N8C9%10OC6%11C6%12C8%13C18C71C58C%116C15C%131C96C57C58C%109C%12%10C65C1%10C978)C234
7577,C.CC1C23CC14C15N6C27C12OC71C45C45C63C14C51C34OC35C21N1C42C13C14C67OC89C%10%11C8%12C68C7%10C6(C98%11)C17C23C57C4%126
7578,CC12ON1C13C45OC16N(C17C89OC%10%11N8C%101C9%117)N1C4C47C16C54C273.O1C23OC45C12C12C46C14C51C35C37C58C5(C126)C43C785
7579,C1C2CN3C45C1C4(C2)C31C23C54C12C12C56C78C9%10N%11C%12%13N%14C%15%16C%17%18OC%17(C%11%12C9%11N%13C79C7%12C%13%17C%11%19C8(C45C371)C%13(C9%176)C%19%122)C%15%10C%14%18%16
7580,CC12N3C14C15N6C78C1(C19OC1%10C91C9%11C%12%13C(F)(C%12%14N%12N%15SC%15%12%14)C9%12C%109C1%12C%139%11)C61C76C3(C37C9CC3%10C3(C)C92C3%107)C45C816
7581,C.C.FC12C34N5C67OC8(C59N5C%10%11C%12%13OC%12%14C%10%12C%10%15OC%108C(C5%13%11)(C61C792)C%14%15%12)C12C56N7C89C7%10C81C32C94C51C%102C34C65C13C254
7582,C1OC2CC3(C45C67C89C%10%11N%12C%13%14C%10%15C%10%16N%17C%18%19N%20C%17%21C%18(C%20%19%10)C%21%13C%16%14C%15%10C%13%14C%128C68C6(C%11%13%10)C4%14C86C957)C45OC16C2C1C32C14C652
7583,C1C2C3C14C31C23C25N6N7N8N6C32C85C741.N12C34N5N6N7C89C13C41C28C51C79C12C63C45C16C17C89C4%10C32C82C3(C5%109)C61C237
7584,C.FOC12C34OC35C13C21C26N7C89OC%10%11C%12C%13(O8)C%128N%10C8%10CC78N%11C7(C8%11ON8C%117C7%11C2%12C82C68C6(C57C431)C2%12C8%116)C9%13%10
7585,O1C23C14C15C67OC8(C9%10C%11%12OC9%13C9%14C%15%16C%17%18C%19C%20%21C%22C%17C%18%15C%19%15N%17C%22%18C%17%20C%15%18C9%15C%21%14C%169C%11%14C%12%15C6%11C7%10C96C%13%14C1%116)C21C32C41C852
7586,CC12CCC13C1C34C3C5(C67OC89C%10%11C%12(Cl)C%13(C35C83C9%10C%13%113)C63N5C68N9N%10C9%11C%109C%10%13N6C6%14C5%10C5(C96C%13%145)C%115C87C%1235)C124
7587,CC1C2C3C4CC5OC67N8C9%10C%11(F)C%12(C9(N6C69C%13%14C%15(C517)C6%13C9%15%14)C432)C%111C8%10C23C4(Cl)C25OC26C78C45C%121C31C23C67C831
7588,CC12C3CCC45C6(OC78C9%10N%11C%12%13OC%14%15C%127C7%12C%16%17N%18C%19%20SC%19%21C%20%16C%219C%18%17C%119C%137C8%10C%149C6%15%12)N6C78N9C31C13C97C81C64C253
7589,O1N2C13C14C25OC12C41C34C51C13C56C27C28C9%10SC%11%12C%13%14C%15C%16C%17C%18%19C%16C%18(C%17%15%19)C%119C%139C%11(N%13C%12%15C%132C%10%15%11)C%149C2(C875)C45C21C536
7590,C1C2C3CC45C16C2C61C26OC78C9(C34C23C52C73C192)C12C34OC57C9(N%10C%11%12C%13%14C%10%15C3%10C%11%13C%153C9%10C%12%143)C45C83C64C15C71C32C415
7591,CCCC12C34OC35C36N7C13C72C45C12C34OC57C89C%10(O3)C3%11C5%12C45C1(C%101C84C79C78C9%10C%13%14OC%139C%14%10C49C74C31C894)C62C5%12%11
7592,CC12CCC3C4C35CC13C16OC78C9(C453)C34C15N1C3%10C63C7(C5%10C85C67C8%10C1%11C61C8(C%106C8%10OON%12N8C%12%106)C76C%113C516)C294
7593,C.C.FC12C34N5C36C37OC38C39C5%10C45C13C1(C8(C276)C%1091)C12C34OC67C89C%10%11OOC%10C%11CC%10%11C68C6(C%109C18C31C%117C168)C452
7594,CC12CC34C15CC51C5(Cl)C67C5(C36C214)C71C23C45OC46C47N8C9%10C6%11C94C46C89C8(C%12(F)C24C32C%123C4%12C3%13C24C1%12%13)C7%11C98C5%106
7595,O1N2C13OC23N1C23OC45C26N2C17C61C23C12C74C13C54C5(C67C89N%10C%11%12C8%13OC9(C%106C%116C8C9%10C%11C89C%11%106)C%13%127)C16C21C43C516
7596,N1C2C3C45N6C78C24C12C6(C527)C12C45C67C38C43C64C7(C67C89N%10C6%11C%108C68C%10%12C%13%14N%15OC%15%16N%15C%10%17C%15%13C%126C6(C%16%14%17)C9%11C786)C14C325
7597,CN1C2OC23N(C)C13OC12ON3N4N5OC67C48C64C31C8(C51C35C68OC63C36C9%10C%11%12C8%13C8%14C1%11C8(C%13%129)C31C63C5%14C%1031)C274
7598,ClC12N3C45SC67C18OC41C49CC%10%11OC%12(S4)C4(N%13C4%14OC%10%14C%13%119)C%126C8(C351)C27C12C34C56N7C58C63C83C56C18C74C51C32C816
7599,C.CC12C34OC35C14C51C23C24N5C26C2(C78C9(Cl)C%10%11C9%12C9%13C%14(Cl)C%15%16C%14%17C9%15C%17(C%109C7%10OC%107C8%11C792)C%12%13%16)C27C8(C543)C23C61C873
7600,CC12CC1C13C45C6OC78OC9%10OC9(C%109N%10N%11C%10%12C9%10C%119C%12%10C%10%11C%12%13N%14C%15%16N%17C%15%12C%12%15C%14%13C%10%12C9%15C%17%16%11)C71C1(OC61C24)OC853
7601,C1C2C3SC4(C12)C12CCC1(N3O2)C12C35N6N7C89C6%10C6%11C71C61C%102C48C2(C34SC42C23C46N7N8N4C4%10C82C4(N76)C%1053)C9%111
7602,CC(N)C1C23OC45C16C24C36C12C34C56C35C63C56C15C17C89OC%10%11C%12%13OC%14%15N%16C%10(C%168C8%10C9%16C18C%16%10C36C245)C%117C%121N2C%14%13C2%151
7603,C.C1CC23C45C1C16OC78C49N1C21C32C3(N4C6%10C6%11C%12%13N%14C%15%16N%17C%18%19OC%20%21C%18%22C%20%18C%21%22C%18%20C%17%15C(N%19%12)(C%16%13%20)C%12(C%146C4%11%12)C13C75%10)C892
7604,C1N2C34N1C15C36C37C8(OC9%10C4%11C24C92C%101C51C46C%1121)OC12C45C36OC39C8%10C18C34C81C23C92C34C23C28C9(C%101C675)C31C42C981
7605,C1C2C13C1NC34C21C12N3C56C47C54C35C13C6(C16OC89OC%10%11N%12C%13%14N%15C%16%17C%12%13C%12%13N%18C8%10C%18%12C%13%16C%15%17C8%10C91C%141C%118C61%10)C53C274
7606,C.OC1C23CC45C26C42C34C53C15C17C89OC%10(C8%11C18C%101C%11%10C6%11C7%10C18C%111C36C54C261)C12C93C14C15OC67C18C34C51C63C72C831
7607,CN1N2C3C45C36C43C24NC27C8(C4C49C8%10C23C64C9%10C23C46C8(OC9%10C%11%12C9%13C49C%114C%102C%123C%1394)N2N3C49N%10C34C63C28C%1093)C175
7608,N1C2C3C2N3C23C45OC67C89C4%10N5C24C13C41C62C71C82C%101C92C34OC25C32C4(C34C67N8C69C6%10C%11%12OC7%13C8%11C63C%13%10C%1294)C521
7609,CCC1(N)C23CC12C31C23OC24C25C31C13C6(OC78C9%10C6%11OC6%12C7%13C89C%11%13C78C69C%12%10C97C67OC9%10C6%11C96C79C%108C%1169)C21C453
7610,CCC12C3(C45C6C4N65)C14C23C12C35C6(OC78N9C%10%11C9%12C%109C7%10C%129C79C%12%13C8%11C%128C%13%11C8%12C%107C9%11%12)C7(Cl)C89OC8%10C79C%106C31C452
7611,FC12C34N5C67C89ON8C68C6%10OC9%11C69C%116C%11%12OC%11%13C%10%11C%13(C17C17C2%10C53C41C8%107)C%121C23C45CCCC7C48C52C72C83C21C96%11
7612,CN1COC2(C)C34N5C67OC63C53C5(C68ON9C7%10C37C9(C39OC3%11N3C%11%12C9%11C39C3%13C%14%15OC%16%17C%14(C%16%153)C%17%12C9%11%13)C53C6%10C873)C124
7613,ClC12C34N5C67C38N3C9%10C8%11C8%12C3%13C93C%13(C%108C89C5%10C46C74C18C15C26C27C8%13C%14CC%14COC%14C8%15C%148C%152C%132C67C81C%105C249)C%113%12
7614,CC(C)C12C3(C)N4C15N1C36C42C12C13N4C17C61C6(OC89C%10%11C4%12C4%13C57C84C%104C57N8C%10%14OC%15%16C%10%17C8%14C%15(C%165%17)C97C%124C6%11%13)C231
7615,C1C2C34CC56C27C28OC9%10N2C2%11C%12%13OC8%14C(C3)(C53C14C673)C13C94C56OC78C9%15C5%16OC95C%169C71C91C8%15C51C%104C62C%123C%14%13%11.N
7616,CCC1OOC23C45CC16C1(OCN)C78C9%10OC%11(N%12C97C79C%12%13C%12%14OC%15%16C%12%17C%12%18C%14%19OC%12(C%11%107)C%139C%19%15C%16%18%17)C87OC42C57C631
7617,CC12CC13C14C25C26C7(Cl)C89C%10%11OC2%12C2%13N%14C%10(C(O%11)(C786)C16C31C43C95C163)C%122C%14%13C12C34C5(Cl)OC67C38C53C61C21C74C381
7618,CC1(C)CC23C14C15C67N8C9%10C%11%12N6C6%13C%14%15C%16%17OC%18%19C%16%20C%16(SC%14%21C%14(C%18%11%20)C%21(C%12%11C8(C79C17C24C357)C%106%11)C%13%15%14)C12C%17%19C34C%165C13C254
7619,CC12C3C1(C14C5C1C54)C32C12ON3OC45N6C34C34C7(C18C2(F)C658)C31C23C56C89N%10C8%11N8C%10%11C89C58C65C76C47C51C72C836
7620,FN1CCCC12OC21C23C45SC67C48C24C15C12C65C69C%10%11SC%10%12C%10(OC%13%14C%15%16C%17%18OC%19%20C%13%21C%17%15C%19(C%10%20%16)C%18%21C%14%126)C%119C51C72C384
7621,FOC12C34OC56C31C41C53C64C15C21C35C12C41C34C56SC78C9%10OC9%11C9%12C%13C9%14C%139C7%12C%149C%117C39C%108C79C37C54C32C617.NO
7622,CC12OC34C56N7C89C%10%11OC%12(N%13C%12(F)C%13%12C%13%14OC%15%16C%17%18N%19C%20%21C%19%22C%15%20C%17%15C%21(C7%13%12)C%14%16C%22%18%15)C%108C35C35C7(C)N(C17C)C63C49C2%115
7623,C.C1C23N4C56C12C12OC78C39C13C51C26C42C94C7(C56N7N9C%10%11C75C65C67OC%12%13C9%14C%105C%125C9%10N%12C9%15C%126C%136C%11(C7%15%10)C%1456)C81C234
7624,FC12N3C45ON6C78C9%10OC%11(C6%12C%117C1%12C91C67C34C16C257)C%108C12N3C14C31C43C24C2(C56C7OC58C75C2(C2CCC2)C856)C134
7625,CC1NC23C14OC21C4C24C35C23C26C78N9N7C12C53C46C91C23C45OC67C9%10C2(N2C%11%12C%13%14C2%15C%11%13C%12%15%14)C42C84C52C92C6%10C72C134
7626,CCCON1C23SC45N2C26C78C9%10SC%11%12OC9%13C9%14OC9%13N%14C9%13C%11%10C97C%132C62C%126C47C54C3(C13C15C9%10C%11C9C%111C%1035)C47C862
7627,NC12CC3C45OC67C48C54OC5(C19N1OC19C19OC%10%11C%12%13OC1%14C1%15OC%14%12C9%12C9%14OC1(O9)C%13%10C%121N%15C%14%111)C68C31C23C57C413
7628,CC1C2OC12OC1(C)C23C4(C)C56C47C54C58OC9%10C%11%12C%13%14OC%15%16OC%17(N%15C%16%15C%16%18N(C%13%16F)C%17%15%18)C%14%11C5%12C89C58C12C75C38C%1064
7629,CC12C34C5(C6CC65)C56C78C9%10OC9%11OC9%12C%10%13N%10C%14%15OC%16%17SOOC%16%14C%14%16C%10%18C9%10C%159C%18%15C%14(C%17%13%16)C9%15C%11%12C79C37C18C5(C24%10)C679
7630,CN1C2CC13N1C45C67OC2(C)C62C74C24C26OC78C9%10C%11%12OC%13(C%14%15C%16%17N%18C%16%19N%17C%18%14C%19%13%15)C%13(C%11(Cl)C%12%139)C%109C7%10C28C%109C64C135
7631,FN1C23C45C16C17C89OC%10%11C81C21C37C61C%101C92C%114C53C24C25N6C78C9%10CC%11%12C%13CC%139C%107C67C%118C%127C67C28C29C5(C143)C62C879
7632,C1NC2CC13C2CC12OC34C35C67OC89C%10%11OC%10%12C%10%13C%14%15N%16C%11%14C%10%11C%16%13C8%11C8%10N%11SC13C13C24C51C%111C62C8(C%124C7%15C9%104)C123
7633,CC1C2(CC23CC3)C23C14C15C6(C78OC79C7%10C%11%12N%13N%14C%13%15C8%13C%148C%11%14N%11C%147C9(C%11%13%10)C%158%12)ON7C89SC81C18C96C76C52C41C638
7634,C.CC1CC23C14C21C32C35C67OC68C69N%10C%11%12OC%13%14C73C%116C%135C9(C%10%12C35C%146C37C3(C9%10N%11C%12(F)OC9(Cl)C%11%12%10)C89C35C967)C412
7635,FC12C34C56SC78C19C71C7%10C9%11C5(C59N%12C3%13C3%14ON%15C35C35C%159C%149C%14%15C%16%17CC%18C%19C%16C%19(C%17)C%18%14C3(C%126%13)C%1595)C28C23C47C%112C13%10
7636,C1C2C1C1C2C1C1OC12OC13OC45C6(O2)C42C64C1(C16N7C89C7%10C7%11N%12C8%13C7(C%129C78C9(C%10%131)C71C7%10C8%12C98C17C%128%10)C3%116)C524
7637,C.C1C2C3C2C24C56OC1(C352)C12C35N7C18C41C49C63C73C24C19C12C58C14C15C36C13C61C36C13C1(C245)C24C57C63C53C25C17C435
7638,C1C2C34SC35C3C67C18C36C81C27C42C53C45C67C89OC%10(C%11%12C%13%14OC%15%16C%13%17N8N%14C8%13C9%14C%10%11C8%12C%148C%159C%16%13C%1798)C48C65C84C12C374
7639,CC12C34OC5C67SC56C7(C56C7(Cl)ON8N9C7%10C7%11N%12C%13%14C%12%15C%13%12C%13%16N%17OC%18(C%19%20C85C96C5(C%17%19C%1875)C%10%11%20)C%13%12C%14%15%16)C5C16C53C246
7640,CC1C23C4C(C)C56N(C78C9%10N%11C97C%117C%109OC%10%11C%12%13OC%14%15C%10%12C8(C9%117)C%13%14C78C9%10C%15%11C9%12C79C7%13C%11%14C%11(C8%107)C%129C%14%13%11)C25ON3C146
7641,C.O1N2C13OC14N5C26C27ON(C89OC%10%11C%12%13C8(C8%14OC%15%16C%17%18C%19%20N%21C%19%17C%17%19C%218C%18%17C%158C%16%20C%14%198)C98C%109C%11%12C8%139)C28C32C51C78C462
7642,CC12CC1(CF)C21C23C45OC67C48C52C24C6(C72C25C67C9%10N%11C%12%13C9%14N9OC%15%16C6%17C96C9%18C%15%10C%12%10C%16%12C%14%10C%129C6%18C2(C%11%13%17)C745)C183
7643,CCC1OC23C45C67OC4(C4(C)C58C45C24C29N%10C%11%12C%13%14C%15%16SC%17%18SC%19%20C%10%21C%11%10C%19(C%12%10C%21%10C2%11C9(C348)C5%10%11)C%13(C%17%15%20)C%18%16%14)C62CC127
7644,CC12CC34N5C6(C78CC9C17C98C236)C12C43C46C57C34C34C15C1(C89C%10(Cl)C%11%12C%13%14C%11%15C%12%11C8%13C8%12C%14%13C%109C%138C%15%11%12)C38C13C4(C762)C583
7645,O1N2C13C14OC15C21C26C35C43OC45C37C43C72C32C16C13C46C78C9C%10C9%11C9C%10%12N%10C%13%14N%15C%10%13C%147C17C54C1(C94C%15%11C%1284)C67C123
7646,CC(C)C12N3C4C15C41C46C35C35C27C4(C163)C75C12C34OC35C41N1C34C12C12C67C53C46C17C13C45C26C12C41C47C65C35C24C517
7647,CCC1(C23C45N6C47C48N9C4%10C98C%107C64C6(F)C78C69C27C45C389)N2C34OC25C32C3(C67N8C(C)SC86C173)C13C56C45C21C563
7648,CCOC1C23CC4(C)C56C12C12C78C9%10N%11C%12%13OC%14(C9(C31C452)C12C%143C45C39C13C91C9%14C4%15C25C92C3%15C1%142)C12C%123C%117C1(C%1332)C%1068
7649,CC1CC2CC23C(O1)C31C23C45C67OC68C69N%10C%11%12N%13C%14%15C%106N(C%116C%13%12C6%10N6OC%11%12OC%14%13C6%14C%116C%12%13C%10%146)C8%15C94C24C75C134
7650,CCC.FC12N3C14C31C35OC(C67C89OOC8%10N8C%106C897)(C234)C52C34C56OC78C9%10OC95C15C6(C73C81C3CC36CC6%101)C254
7651,CC12OC13N1C45N6OC78C9%10N%11C%12%13C%11%14C9%12C9%11C7%12C7(F)N(C4%10C64C15C41C3(Cl)C34C2(C)C32C13OC342)C81C92C73C12C%123C%13%14%11
7652,O1C2C13C14C25C12C31C23C26OC27C2(C89C7%10C87C%108C29C29C%10%11N%12OC%12%13C%10%12C%13%11C%10%11C%12%13C2%12C%13%10C2%10C9%13C78C%122C%11%13%10)C27C58C63C82C417
7653,CC12C3C45C6(F)OC78C9%10N%11C%12%13OC%12%14C%12%15OC%12%16C%15%12N%15C%17%18C%11(C%13%17C7%11C97C9(Cl)C%10(C8%10C68OC8%10C46CC16C325)C97%11)C%181C%15%14C%16%121
7654,FC12C34OC56C78C9%10SC9C9%11CC9C%11%10C79C58C35C3(C17OC41C23C12C13C48C%10%11OC%12(C%13%14N%10C%10(OC%10%134)C%12%148)C%114C78C41C823)C659
7655,C.O1C23C4C5C4C46C52C34C62C13C14OC25C31C41C23OC24C32C43C54C13C41C34C56C78N9C%10%11C9%12C%107C79C%118C%127C25C32C69C142
7656,C.CC1C23N4C5C42C24C16C32C54C61C23N4C56N7C89C%10%11OC%12%13C78C7(C%129C89C%13%12C%108C%1279)C78C9%10OC9(C29C42C51C629)C31C%107C%1118
